@RELATION /home/niltonvasques/Documents/ufba/tcc/results/results-fcm-pcm/pcm-hitech

@ATTRIBUTE breakfast	NUMERIC
@ATTRIBUTE farthest	NUMERIC
@ATTRIBUTE channel	NUMERIC
@ATTRIBUTE ago	NUMERIC
@ATTRIBUTE manag	NUMERIC
@ATTRIBUTE whatev	NUMERIC
@ATTRIBUTE lineback	NUMERIC
@ATTRIBUTE acknowledg	NUMERIC
@ATTRIBUTE touchdown	NUMERIC
@ATTRIBUTE edit	NUMERIC
@ATTRIBUTE frame	NUMERIC
@ATTRIBUTE safewai	NUMERIC
@ATTRIBUTE accomplish	NUMERIC
@ATTRIBUTE gloom	NUMERIC
@ATTRIBUTE broadcast	NUMERIC
@ATTRIBUTE pick	NUMERIC
@ATTRIBUTE class-attr	NUMERIC
@ATTRIBUTE jose	NUMERIC
@ATTRIBUTE america	NUMERIC
@ATTRIBUTE worri	NUMERIC
@ATTRIBUTE tad	NUMERIC
@ATTRIBUTE precaut	NUMERIC
@ATTRIBUTE nbc	NUMERIC
@ATTRIBUTE anticip	NUMERIC
@ATTRIBUTE equip	NUMERIC
@ATTRIBUTE starter	NUMERIC
@ATTRIBUTE doogi	NUMERIC
@ATTRIBUTE local	NUMERIC
@ATTRIBUTE lag	NUMERIC
@ATTRIBUTE traci	NUMERIC
@ATTRIBUTE associ	NUMERIC
@ATTRIBUTE left	NUMERIC
@ATTRIBUTE flight	NUMERIC
@ATTRIBUTE pretti	NUMERIC
@ATTRIBUTE alarm	NUMERIC
@ATTRIBUTE reach	NUMERIC
@ATTRIBUTE californian	NUMERIC
@ATTRIBUTE ag	NUMERIC
@ATTRIBUTE attempt	NUMERIC
@ATTRIBUTE lawyer	NUMERIC
@ATTRIBUTE rozier	NUMERIC
@ATTRIBUTE indic	NUMERIC
@ATTRIBUTE list	NUMERIC
@ATTRIBUTE memori	NUMERIC
@ATTRIBUTE healthi	NUMERIC
@ATTRIBUTE wasn	NUMERIC
@ATTRIBUTE endur	NUMERIC
@ATTRIBUTE depend	NUMERIC
@ATTRIBUTE retir	NUMERIC
@ATTRIBUTE folk	NUMERIC
@ATTRIBUTE carl	NUMERIC
@ATTRIBUTE exc	NUMERIC
@ATTRIBUTE cau	NUMERIC
@ATTRIBUTE exil	NUMERIC
@ATTRIBUTE foursom	NUMERIC
@ATTRIBUTE plai	NUMERIC
@ATTRIBUTE keen	NUMERIC
@ATTRIBUTE press	NUMERIC
@ATTRIBUTE dollar	NUMERIC
@ATTRIBUTE highlight	NUMERIC
@ATTRIBUTE rest	NUMERIC
@ATTRIBUTE reportedli	NUMERIC
@ATTRIBUTE actual	NUMERIC
@ATTRIBUTE incom	NUMERIC
@ATTRIBUTE championship	NUMERIC
@ATTRIBUTE offen	NUMERIC
@ATTRIBUTE biafor	NUMERIC
@ATTRIBUTE fighter	NUMERIC
@ATTRIBUTE current	NUMERIC
@ATTRIBUTE steep	NUMERIC
@ATTRIBUTE todd	NUMERIC
@ATTRIBUTE finder	NUMERIC
@ATTRIBUTE dream	NUMERIC
@ATTRIBUTE japan	NUMERIC
@ATTRIBUTE maci	NUMERIC
@ATTRIBUTE breakdown	NUMERIC
@ATTRIBUTE largest	NUMERIC
@ATTRIBUTE hasn	NUMERIC
@ATTRIBUTE leonard	NUMERIC
@ATTRIBUTE histori	NUMERIC
@ATTRIBUTE math	NUMERIC
@ATTRIBUTE inform	NUMERIC
@ATTRIBUTE cap	NUMERIC
@ATTRIBUTE build	NUMERIC
@ATTRIBUTE minor	NUMERIC
@ATTRIBUTE distant	NUMERIC
@ATTRIBUTE intern	NUMERIC
@ATTRIBUTE deficit	NUMERIC
@ATTRIBUTE thousand	NUMERIC
@ATTRIBUTE determin	NUMERIC
@ATTRIBUTE magnanim	NUMERIC
@ATTRIBUTE recruit	NUMERIC
@ATTRIBUTE good	NUMERIC
@ATTRIBUTE vehicl	NUMERIC
@ATTRIBUTE boston	NUMERIC
@ATTRIBUTE abu	NUMERIC
@ATTRIBUTE replac	NUMERIC
@ATTRIBUTE rear	NUMERIC
@ATTRIBUTE enrich	NUMERIC
@ATTRIBUTE fielder	NUMERIC
@ATTRIBUTE lower	NUMERIC
@ATTRIBUTE el	NUMERIC
@ATTRIBUTE kansa	NUMERIC
@ATTRIBUTE moon	NUMERIC
@ATTRIBUTE pari	NUMERIC
@ATTRIBUTE deleg	NUMERIC
@ATTRIBUTE peopl	NUMERIC
@ATTRIBUTE guess	NUMERIC
@ATTRIBUTE clara	NUMERIC
@ATTRIBUTE nation	NUMERIC
@ATTRIBUTE playoff	NUMERIC
@ATTRIBUTE ymi	NUMERIC
@ATTRIBUTE wire	NUMERIC
@ATTRIBUTE sport	NUMERIC
@ATTRIBUTE gulp	NUMERIC
@ATTRIBUTE rock	NUMERIC
@ATTRIBUTE pursu	NUMERIC
@ATTRIBUTE kreutzmann	NUMERIC
@ATTRIBUTE jamal	NUMERIC
@ATTRIBUTE offic	NUMERIC
@ATTRIBUTE class 	{cluster_77,cluster_80,cluster_78,cluster_82,cluster_79,cluster_81}

@DATA
0.0,0.04,0.19,0.03,0.18,0.0,0.04,0.11,0.15,0.11,0.0,0.04,0.0,0.0,0.02,0.15,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.18,0.05,0.0,0.0,0.0,0.2,0.2,0.0,0.04,0.0,0.0,0.0,0.0,0.02,0.0,0.03,0.17,0.08,0.03,0.0,0.02,0.04,0.03,0.04,0.0,0.0,0.0,0.14,0.05,0.04,0.07,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.04,0.02,0.11,0.07,0.0,0.04,0.04,0.0,0.0,0.0,0.03,0.1,0.07,0.0,0.12,0.0,0.0,0.06,0.13,0.0,0.0,0.08,0.0,0.05,0.03,0.0,0.0,0.0,0.0,0.02,0.31,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,cluster_77
0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.06,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.04,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.03,0.0,0.0,0.0,cluster_82
0.0,0.0,0.07,0.12,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.31,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.12,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_81
0.0,0.0,0.07,0.03,0.0,0.08,0.0,0.04,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.03,0.0,0.0,0.03,0.06,0.13,0.0,0.0,0.06,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.09,0.05,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.35,0.06,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_81
0.0,0.0,0.15,0.06,0.0,0.0,0.06,0.0,0.05,0.02,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.05,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.04,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.11,0.0,0.0,0.07,0.14,0.04,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.03,0.0,0.05,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_81
0.0,0.0,0.14,0.09,0.0,0.0,0.02,0.04,0.1,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.04,0.08,0.0,0.1,0.0,0.07,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,0.02,0.05,0.0,0.09,0.02,0.0,0.0,0.0,0.13,0.09,0.0,0.03,0.04,0.19,0.0,0.05,0.0,0.03,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.12,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.07,0.0,0.02,0.0,0.0,0.03,0.0,0.09,0.0,0.0,0.07,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.03,0.0,0.0,0.0,0.0,0.08,cluster_81
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.0,0.0,0.0,0.0,cluster_81
0.0,0.0,0.07,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.09,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,cluster_80
0.0,0.04,0.05,0.03,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.13,0.0,0.11,0.0,0.02,0.04,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.05,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03,0.0,0.0,0.04,cluster_81
0.0,0.0,0.08,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.04,0.02,0.0,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.33,0.0,0.0,0.0,0.0,0.06,0.0,0.0,cluster_81
0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_77
0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_81
0.0,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.03,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.03,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.1,0.0,0.05,0.0,0.05,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.16,cluster_81
0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_77
0.0,0.0,0.07,0.06,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.04,0.0,0.0,0.0,0.0,0.1,0.08,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.07,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.16,0.02,0.0,0.0,0.0,0.0,0.14,0.0,0.05,0.07,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03,0.0,0.0,0.16,cluster_81
0.0,0.04,0.07,0.12,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.15,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.12,0.09,0.0,0.0,0.02,0.0,0.06,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.03,0.13,0.0,0.0,0.0,0.04,0.03,0.02,0.0,0.04,0.0,0.0,0.0,0.04,0.27,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.03,0.0,0.05,0.0,0.03,0.0,0.05,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.0,0.08,cluster_81
0.0,0.0,0.04,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.13,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.0,0.0,0.04,0.0,0.1,0.04,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.0,0.0,0.12,cluster_81
0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.06,0.0,0.02,0.0,0.0,0.0,0.0,0.06,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.07,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,cluster_81
0.0,0.15,0.06,0.0,0.0,0.0,0.0,0.11,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.08,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.09,0.0,0.0,0.0,0.03,0.04,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_81
0.0,0.41,0.18,0.03,0.04,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.0,0.06,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.02,0.09,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.03,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.03,0.0,0.05,0.04,0.0,0.0,0.0,0.0,0.0,0.08,0.11,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.0,0.16,0.0,0.0,0.12,cluster_81
0.0,0.11,0.06,0.06,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.06,0.0,0.04,0.12,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.02,0.05,0.0,0.04,0.0,0.0,0.12,0.0,0.0,0.09,0.0,0.0,0.0,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.06,0.03,0.06,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.04,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.1,0.0,0.0,0.0,0.0,0.0,cluster_81
0.0,0.0,0.1,0.06,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.06,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.04,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cluster_81
0.0,0.11,0.08,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.06,0.0,0.0,0.0,0.47,0.0,0.2,0.0,0.04,0.15,0.0,0.0,0.0,0.13,0.0,0.04,0.02,0.0,0.03,0.09,0.06,0.06,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.09,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.07,0.0,0.22,0.04,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.14,0.0,0.08,0.05,0.0,0.1,0.16,0.05,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.06,0.0,0.04,cluster_81
